QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20183,03968561,1,0,1,120,D,1,D,06,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968601,1,0,1,140,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03968724,1,0,1,120,D,1,D,06,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03969201,1,0,1,195,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03969391,1,0,1,140,D,1,D,05,D,1550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,0,1,220,D,1,D,07,D,,H,,A,,A,220,D,100,D,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,1,1,100,D,1,D,07,D,141,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,2,1,120,D,1,D,07,D,549,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,3,1,140,D,1,D,07,D,2880,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,4,1,180,D,1,D,07,D,288,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970401,1,5,1,195,D,1,D,07,D,3142,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970461,1,0,1,195,D,1,D,06,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970761,1,0,1,195,D,1,D,07,D,1555,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970851,1,0,1,100,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970851,2,0,1,140,D,1,D,07,D,1063,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03970891,1,0,1,140,D,1,D,07,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971291,1,0,1,140,D,1,D,06,D,1000,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971301,1,0,1,160,D,1,D,07,D,515,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03971421,1,0,1,120,D,1,D,05,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972081,1,0,1,100,D,1,D,05,D,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972201,1,0,1,195,D,1,D,06,D,470,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972211,1,0,1,220,D,1,D,05,D,,H,,A,,A,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20183,03972211,1,1,1,160,D,1,D,05,D,183,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972211,1,2,1,140,D,1,D,05,D,917,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972641,1,0,1,220,D,1,D,05,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20183,03972641,1,1,1,120,D,1,D,05,D,73,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972641,1,2,1,160,D,1,D,05,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972641,1,3,1,170,D,1,D,05,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03972721,1,0,1,120,D,1,D,06,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974083,1,0,1,120,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974093,1,0,1,120,D,1,D,06,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974201,1,0,1,140,D,1,D,07,D,220,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974221,1,0,1,140,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974561,1,0,1,220,D,1,D,05,D,,H,,A,,A,140,D,160,D,,A,,A,,A,,A,,A,,A,,A
20183,03974561,1,1,1,140,D,1,D,05,D,1480,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974561,1,2,1,160,D,1,D,05,D,770,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974601,1,0,1,180,D,1,D,05,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974681,1,0,1,160,D,1,D,06,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974861,1,0,1,210,D,1,D,05,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03974861,2,0,1,140,D,1,D,05,D,2013,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03975021,1,0,1,100,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03975121,1,0,1,195,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985531,1,0,1,160,D,1,D,08,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985531,2,0,1,195,D,1,D,08,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985581,1,0,1,140,D,1,D,08,D,670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03985831,1,0,1,195,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986081,1,0,1,100,D,1,D,06,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986311,1,0,1,100,D,1,D,07,D,1634,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986311,2,0,1,140,D,1,D,07,D,1960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986331,1,0,1,140,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03986911,1,0,1,140,D,1,D,07,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03987351,1,0,1,195,D,1,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03987901,1,0,1,100,D,1,D,06,D,1378,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988061,1,0,1,120,D,1,D,07,D,375,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988383,1,0,1,170,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988383,2,0,1,195,D,1,D,07,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988421,1,0,1,140,D,1,D,08,D,11000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988981,1,0,1,120,D,1,D,07,D,266,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988981,2,0,1,100,D,1,D,07,D,541,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03988981,3,0,1,140,D,1,D,07,D,1894,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989051,1,0,1,140,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989061,1,0,1,195,D,2,D,,A,,A,336,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989141,1,0,1,160,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989171,1,0,1,140,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989471,1,0,1,195,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989481,1,0,1,120,D,1,D,07,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989631,1,0,1,100,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03989631,2,0,1,180,D,1,D,08,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990641,1,0,1,195,D,1,D,06,D,1503,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990641,2,0,1,160,D,1,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990741,1,0,1,160,D,1,D,08,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03990831,1,0,1,160,D,1,D,06,D,500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991494,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991494,2,0,1,220,D,1,D,06,D,,H,,A,,A,140,D,160,D,100,D,,A,,A,,A,,A,,A,,A
20183,03991494,2,1,1,140,D,1,D,06,D,3623,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991494,2,2,1,100,D,1,D,06,D,177,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991811,1,0,1,195,D,1,D,08,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991841,1,0,1,120,D,1,D,07,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991841,2,0,1,140,D,1,D,07,D,120,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991871,1,0,1,120,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03991923,1,0,1,120,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992341,1,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992441,1,0,1,195,D,1,D,08,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992441,2,0,1,140,D,1,D,07,D,999,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992441,3,0,1,100,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992441,4,0,1,210,D,1,D,07,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992511,1,0,1,120,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992711,1,0,1,140,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992741,1,0,1,160,D,1,D,08,D,866,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03992771,1,0,1,140,D,1,D,06,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993101,1,0,1,140,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993281,1,0,1,140,D,1,D,06,D,627,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993474,1,0,1,120,D,1,D,06,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993581,1,0,1,195,D,1,D,06,D,1787,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993601,1,0,1,120,D,1,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03993821,1,0,1,160,D,1,D,08,D,484,D,,A,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03994361,1,0,1,120,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03994643,1,0,1,160,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995231,1,0,1,120,D,1,D,06,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995231,2,0,1,195,D,1,D,06,D,1500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995481,1,0,1,220,D,1,D,08,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20183,03995481,1,1,1,100,D,1,D,08,D,1648,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995481,1,2,1,140,D,1,D,08,D,3383,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995861,1,0,1,120,D,1,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03995871,1,0,1,120,D,1,D,08,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20183,03996071,1,0,1,120,D,1,D,07,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820114,1,0,2,140,D,1,D,07,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820174,1,0,1,180,D,3,D,07,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820514,1,0,2,195,D,1,D,07,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820514,2,0,2,160,D,1,D,07,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03820964,1,0,1,195,D,1,D,09,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821034,1,0,1,195,D,1,D,08,D,920,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03821634,1,0,2,120,D,1,D,07,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822084,1,0,1,140,D,1,D,07,D,652,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822384,1,0,1,220,D,1,D,08,D,,H,,A,,A,100,D,195,D,140,D,,A,,A,,A,,A,,A,,A
20184,03822384,1,1,1,100,D,1,D,08,D,737,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822384,1,2,1,195,D,1,D,08,D,1553,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822384,1,3,1,140,D,1,D,08,D,510,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03822464,1,0,2,140,D,1,D,07,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823024,1,0,1,100,D,1,D,09,D,773,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823204,1,0,1,140,D,1,D,09,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823244,1,0,1,195,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823304,1,0,1,120,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823344,1,0,2,120,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03823664,1,0,1,120,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03824394,1,0,1,140,D,1,D,09,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03824584,1,0,1,140,D,1,D,07,D,1200,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03824584,2,0,1,160,D,1,D,07,D,500,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825344,1,0,2,100,D,1,D,07,D,702,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825344,2,0,2,195,D,1,D,07,D,2750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825434,1,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825434,2,0,1,140,D,1,D,08,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825484,1,0,1,195,D,1,D,09,D,1166,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825884,1,0,1,195,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03825904,1,0,1,195,D,1,D,09,D,1614,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826044,1,0,1,195,D,1,D,09,D,400,F,,A,75,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826294,1,0,1,140,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826754,1,0,1,120,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826934,1,0,1,195,D,1,D,09,D,1200,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826974,1,0,1,140,D,1,D,08,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03826974,2,0,1,170,D,1,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03827094,1,0,1,140,D,1,D,09,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03827274,1,0,1,120,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03827274,2,0,1,140,D,1,D,08,D,196,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828044,1,0,1,120,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828044,2,0,1,140,D,1,D,07,D,964,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828044,3,0,1,195,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828044,4,0,1,195,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828204,1,0,1,120,D,1,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03828724,1,0,2,120,D,1,D,07,D,177,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03839884,1,0,1,120,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840054,1,0,1,120,D,1,D,08,D,188,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840144,1,0,1,195,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840164,1,0,1,195,D,1,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840404,1,0,1,140,D,1,D,09,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840464,1,0,1,140,D,1,D,10,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840574,1,0,1,160,D,1,D,09,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840654,1,0,1,220,D,1,D,10,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20184,03840654,1,1,1,120,D,1,D,10,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840654,1,2,1,140,D,1,D,10,D,367,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840914,1,0,1,195,D,2,D,,A,,A,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03840984,1,0,1,140,D,1,D,10,D,525,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03841904,1,0,1,140,D,1,D,09,D,1958,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842564,1,0,1,195,D,1,D,08,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842834,1,0,1,140,D,1,D,10,D,1676,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842834,2,0,1,100,D,1,D,10,D,772,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842834,3,0,1,170,D,1,D,10,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03842924,1,0,1,160,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843134,1,0,1,120,D,1,D,09,D,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843134,2,0,1,100,D,1,D,09,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843134,3,0,1,140,D,1,D,09,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843134,4,0,1,160,D,1,D,09,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03843664,1,0,1,140,D,1,D,10,D,695,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844084,1,0,1,195,D,1,D,09,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,1,0,1,180,D,1,D,09,D,439,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,2,0,1,195,D,1,D,10,D,1673,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,3,0,2,120,D,3,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844414,4,0,2,180,D,1,D,08,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03844444,1,0,1,195,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03845934,1,0,2,195,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03846584,1,0,1,195,D,1,D,10,D,948,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03846714,1,0,1,160,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03846944,1,0,1,120,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848534,1,0,1,140,D,1,D,09,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848674,1,0,1,120,D,1,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03848984,1,0,1,195,D,1,D,08,D,1340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849034,1,0,1,140,D,1,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849414,1,0,1,195,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849764,1,0,1,195,D,1,D,09,D,492,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03849794,1,0,1,100,D,1,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850184,1,0,1,140,D,1,D,09,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850184,2,0,1,100,D,1,D,09,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850644,1,0,2,140,D,1,D,09,D,1802,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03850984,1,0,1,100,D,1,D,11,D,600,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03851864,1,0,1,160,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03851934,1,0,1,120,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852114,1,0,1,140,D,1,D,11,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852114,2,0,1,120,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852114,3,0,1,100,D,1,D,11,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852334,1,0,1,100,D,1,D,11,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852494,1,0,1,140,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852584,1,0,1,220,D,1,D,11,D,,H,,A,,A,220,D,100,D,,A,,A,,A,,A,,A,,A,,A
20184,03852584,1,1,1,100,D,1,D,11,D,262,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852584,1,2,1,120,D,1,D,11,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852804,1,0,1,220,D,1,D,11,D,,H,,A,,A,120,D,160,D,140,D,,A,,A,,A,,A,,A,,A
20184,03852804,1,1,1,120,D,1,D,11,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852804,1,2,1,160,D,1,D,11,D,282,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852804,1,3,1,140,D,1,D,11,D,726,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852864,1,0,1,195,D,1,D,11,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03852944,1,0,1,195,D,1,D,09,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03853434,1,0,2,180,D,1,D,09,D,53,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03854614,1,0,1,120,D,1,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03855084,1,0,1,120,D,1,D,10,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03855134,1,0,1,140,D,1,D,11,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03855604,1,0,1,120,D,1,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03856744,1,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03857364,1,0,1,120,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03857574,1,0,1,195,D,1,D,11,D,919,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03857634,1,0,1,195,D,1,D,11,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
