QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20191,03904464,52,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20191,03904594,33,0,1,420,D,11,D,135,D,,A,,A,,A,,A
20191,03904624,27,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20191,03904624,28,0,1,420,D,01,D,103,D,,A,,A,,A,,A
20191,03904704,27,0,1,410,D,11,D,480,D,,A,,A,,A,,A
20191,03904704,28,0,1,420,D,11,D,480,D,,A,,A,,A,,A
20191,03904734,40,0,1,420,D,01,D,125,D,,A,,A,,A,,A
20191,03904774,57,0,1,420,D,12,D,96,D,,A,,A,,A,,A
20191,03904784,49,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03904814,20,0,1,420,D,01,D,249,D,,A,,A,,A,,A
20191,03904844,38,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03904984,24,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20191,03904984,25,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20191,03904994,61,0,1,420,D,01,D,142,D,,A,,A,,A,,A
20191,03905004,37,0,1,420,D,01,D,84,D,,A,,A,,A,,A
20191,03905024,23,0,1,420,D,01,D,125,D,,A,,A,,A,,A
20191,03905034,22,0,1,420,D,01,D,80,D,,A,,A,,A,,A
20191,03905224,28,0,1,400,D,11,D,27,D,,A,,A,,A,,A
20191,03905254,82,0,1,420,D,12,D,185,D,,A,,A,,A,,A
20191,03905394,27,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20191,03905394,28,0,1,405,D,12,D,170,D,,A,,A,,A,,A
20191,03905414,32,0,1,420,D,01,D,69,D,,A,,A,,A,,A
20191,03905774,35,0,1,420,D,12,D,350,D,,A,,A,,A,,A
20191,03905934,52,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20191,03906004,82,0,1,420,D,01,D,2525,D,,A,,A,,A,,A
20191,03906024,37,0,2,420,D,11,D,504,D,,A,,A,,A,,A
20191,03906154,61,0,1,430,D,12,D,,H,410,D,425,D,415,D,,A
20191,03906154,61,1,1,410,D,12,D,20,E,,A,,A,,A,,A
20191,03906154,61,2,1,420,D,12,D,105,E,,A,,A,,A,,A
20191,03906154,62,0,1,430,D,01,D,,H,410,D,425,D,415,D,,A
20191,03906154,62,1,1,410,D,01,D,47,E,,A,,A,,A,,A
20191,03906154,62,2,1,420,D,01,D,248,E,,A,,A,,A,,A
20191,03906294,59,0,1,420,D,11,D,175,D,,A,,A,,A,,A
20191,03906294,60,0,2,420,D,11,D,187,D,,A,,A,,A,,A
20191,03906344,22,0,1,400,D,01,D,38,D,,A,,A,,A,,A
20191,03906404,36,0,2,410,D,11,D,40,D,,A,,A,,A,,A
20191,03906444,53,0,1,420,D,01,D,80,D,,A,,A,,A,,A
20191,03906464,48,0,1,400,D,12,D,200,D,,A,,A,,A,,A
20191,03906464,49,0,2,420,D,11,D,77,D,,A,,A,,A,,A
20191,03906484,46,0,2,420,D,11,D,66,D,,A,,A,,A,,A
20191,03906524,34,0,1,405,D,12,D,100,D,,A,,A,,A,,A
20191,03906574,31,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20191,03906574,31,1,1,405,D,12,D,199,E,,A,,A,,A,,A
20191,03906574,31,2,1,420,D,12,D,83,E,,A,,A,,A,,A
20191,03906584,64,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03906624,52,0,1,420,D,12,D,109,D,,A,,A,,A,,A
20191,03906634,45,0,1,420,D,01,D,305,D,,A,,A,,A,,A
20191,03906684,45,0,1,400,D,01,D,30,D,,A,,A,,A,,A
20191,03906684,46,0,2,420,D,11,D,101,D,,A,,A,,A,,A
20191,03906704,79,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20191,03906744,40,0,1,400,D,12,D,11,D,,A,,A,,A,,A
20191,03906764,48,0,1,420,D,01,D,101,D,,A,,A,,A,,A
20191,03906804,34,0,1,420,D,11,D,27,D,,A,,A,,A,,A
20191,03906904,62,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20191,03906944,31,0,1,420,D,01,D,190,D,,A,,A,,A,,A
20191,03906974,35,0,1,410,D,01,D,50,D,,A,,A,,A,,A
20191,03906974,36,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20191,03906984,67,0,2,420,D,11,D,495,D,,A,,A,,A,,A
20191,03907114,19,0,1,420,D,01,D,55,D,,A,,A,,A,,A
20191,03907204,27,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20191,03907264,33,0,2,420,D,11,D,100,D,,A,,A,,A,,A
20191,03907614,63,0,1,420,D,12,D,24,D,,A,,A,,A,,A
20191,03907614,64,0,1,410,D,01,D,60,D,,A,,A,,A,,A
20191,03907674,34,0,1,420,D,01,D,115,D,,A,,A,,A,,A
20191,03907724,92,0,1,400,D,12,D,13,D,,A,,A,,A,,A
20191,03907724,93,0,2,430,D,11,D,,H,415,D,405,D,410,D,,A
20191,03907724,93,1,2,420,D,11,D,214,E,,A,,A,,A,,A
20191,03907724,93,2,2,405,D,11,D,150,E,,A,,A,,A,,A
20191,03907724,93,3,2,410,D,11,D,42,E,,A,,A,,A,,A
20191,03908124,54,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20191,03908124,54,1,1,405,D,01,D,127,E,,A,,A,,A,,A
20191,03908124,54,2,1,420,D,01,D,83,E,,A,,A,,A,,A
20191,03908204,43,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20191,03908364,22,0,2,420,D,11,D,79,D,,A,,A,,A,,A
20191,03908404,32,0,1,400,D,12,D,60,D,,A,,A,,A,,A
20191,03908474,62,0,2,420,D,11,D,83,D,,A,,A,,A,,A
20191,03908534,89,0,1,400,D,01,D,48,D,,A,,A,,A,,A
20191,03908544,42,0,1,405,D,12,D,700,D,,A,,A,,A,,A
20191,03908664,37,0,1,420,D,11,D,161,D,,A,,A,,A,,A
20191,03908664,38,0,2,420,D,11,D,140,D,,A,,A,,A,,A
20191,03908744,30,0,2,400,D,11,D,18,D,,A,,A,,A,,A
20191,03908744,31,0,2,420,D,11,D,111,D,,A,,A,,A,,A
20191,03908834,20,0,1,430,D,12,D,,H,410,D,415,D,,A,,A
20191,03908834,20,1,1,410,D,12,D,10,E,,A,,A,,A,,A
20191,03908834,20,2,1,420,D,12,D,69,E,,A,,A,,A,,A
20191,03908924,73,0,1,400,D,01,D,54,D,,A,,A,,A,,A
20191,03908994,32,0,1,400,D,12,D,15,D,,A,,A,,A,,A
20191,03909034,14,0,1,430,D,01,D,,H,415,D,410,D,,A,,A
20191,03909034,14,1,1,420,D,01,D,172,E,,A,,A,,A,,A
20191,03909034,14,2,1,410,D,01,D,28,E,,A,,A,,A,,A
20191,03909094,44,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20191,03909404,39,0,1,420,D,11,D,90,D,,A,,A,,A,,A
20191,03909544,42,0,2,400,D,11,D,25,D,,A,,A,,A,,A
20191,03909564,34,0,1,410,D,12,D,16,D,,A,,A,,A,,A
20191,03909624,22,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20191,03909624,23,0,1,400,D,12,D,100,D,,A,,A,,A,,A
20191,03909644,38,0,1,420,D,12,D,121,D,,A,,A,,A,,A
20191,03909654,18,0,1,420,D,11,D,2000,D,,A,,A,,A,,A
20191,03909694,41,0,1,405,D,11,D,175,D,,A,,A,,A,,A
20191,03909804,25,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20191,03909974,40,0,1,420,D,11,D,210,D,,A,,A,,A,,A
20191,03910024,69,0,1,420,D,01,D,407,D,,A,,A,,A,,A
20191,03910094,24,0,1,420,D,12,D,38,D,,A,,A,,A,,A
20191,03910124,46,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20191,03910124,46,1,1,405,D,12,D,45,E,,A,,A,,A,,A
20191,03910124,46,2,1,420,D,12,D,30,E,,A,,A,,A,,A
20191,03910134,47,0,1,400,D,01,D,85,D,,A,,A,,A,,A
20191,03910204,39,0,1,420,D,01,D,35,D,,A,,A,,A,,A
20191,03910234,28,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20191,03910244,62,0,1,420,D,01,D,93,D,,A,,A,,A,,A
20191,03910244,63,0,1,420,D,11,D,93,D,,A,,A,,A,,A
20191,03910244,64,0,1,420,D,12,D,93,D,,A,,A,,A,,A
20191,03910244,65,0,1,405,D,12,D,2659,D,,A,,A,,A,,A
20191,03910254,26,0,1,405,D,11,D,660,F,,A,,A,,A,,A
20191,03910304,34,0,1,430,D,12,D,,H,425,D,405,D,415,D,,A
20191,03910304,34,1,1,420,D,12,D,2,E,,A,,A,,A,,A
20191,03910304,34,2,1,405,D,12,D,17,E,,A,,A,,A,,A
20191,03910304,34,3,1,420,D,12,D,11,E,,A,,A,,A,,A
20191,03910394,53,0,1,420,D,11,D,308,D,,A,,A,,A,,A
20191,03910614,59,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03910764,36,0,1,420,D,01,D,401,D,,A,,A,,A,,A
20191,03910954,43,0,2,420,D,11,D,105,D,,A,,A,,A,,A
20191,03911034,58,0,1,420,D,11,D,69,D,,A,,A,,A,,A
20191,03911144,42,0,1,420,D,12,D,55,D,,A,,A,,A,,A
20191,03911174,22,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20191,03911174,22,1,1,405,D,12,D,53,E,,A,,A,,A,,A
20191,03911174,22,2,1,420,D,12,D,75,E,,A,,A,,A,,A
20191,03911294,38,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03911334,61,0,1,420,D,12,D,700,D,,A,,A,,A,,A
20191,03911604,26,0,1,430,D,01,D,,H,415,D,410,D,,A,,A
20191,03911604,26,1,1,420,D,01,D,73,E,,A,,A,,A,,A
20191,03911604,26,2,1,410,D,01,D,12,E,,A,,A,,A,,A
20191,03911664,48,0,1,410,D,01,D,12,D,,A,,A,,A,,A
20191,03911664,49,0,1,410,D,01,D,62,D,,A,,A,,A,,A
20191,03911664,50,0,1,405,D,12,D,1759,D,,A,,A,,A,,A
20191,03911754,81,0,1,410,D,11,D,20,D,,A,,A,,A,,A
20191,03911754,82,0,1,405,D,01,D,354,D,,A,,A,,A,,A
20191,03911804,24,0,1,420,D,11,D,180,D,,A,,A,,A,,A
20191,03912034,71,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20191,03912224,28,0,1,405,D,12,D,521,D,,A,,A,,A,,A
20191,03912294,49,0,1,405,D,12,D,60,D,,A,,A,,A,,A
20191,03912314,28,0,1,420,D,11,D,123,D,,A,,A,,A,,A
20191,03912314,29,0,1,410,D,11,D,60,D,,A,,A,,A,,A
20191,03912334,48,0,1,405,D,01,D,550,D,,A,,A,,A,,A
20191,03912554,55,0,2,420,D,11,D,161,D,,A,,A,,A,,A
20191,03912584,27,0,1,420,D,01,D,62,D,,A,,A,,A,,A
20191,03912614,30,0,1,420,D,01,D,104,D,,A,,A,,A,,A
20191,03912634,33,0,1,400,D,01,D,36,D,,A,,A,,A,,A
20191,03922934,27,0,2,430,D,12,D,,H,405,D,410,D,415,D,,A
20191,03922934,27,1,2,405,D,12,D,66,E,,A,,A,,A,,A
20191,03922934,27,2,2,410,D,12,D,18,E,,A,,A,,A,,A
20191,03922934,27,3,2,420,D,12,D,94,E,,A,,A,,A,,A
20191,03922934,28,0,2,420,D,12,D,66,D,,A,,A,,A,,A
20191,03922954,31,0,1,400,D,02,D,58,D,,A,,A,,A,,A
20191,03923194,28,0,1,420,D,02,D,120,D,,A,,A,,A,,A
20191,03923214,26,0,2,400,D,12,D,35,D,,A,,A,,A,,A
20191,03923234,27,0,1,410,D,01,D,60,D,,A,,A,,A,,A
20191,03923404,50,0,1,420,D,02,D,614,D,,A,,A,,A,,A
20191,03923474,37,0,1,420,D,02,D,54,D,,A,,A,,A,,A
20191,03923664,29,0,1,400,D,01,D,36,D,,A,,A,,A,,A
20191,03923754,52,0,1,420,D,01,D,92,D,,A,,A,,A,,A
20191,03923764,39,0,1,420,D,01,D,283,D,,A,,A,,A,,A
20191,03923854,46,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20191,03923894,50,0,1,420,D,01,D,84,D,,A,,A,,A,,A
20191,03923974,65,0,1,420,D,01,D,267,D,,A,,A,,A,,A
20191,03924094,42,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20191,03924094,43,0,1,420,D,01,D,78,D,,A,,A,,A,,A
20191,03924164,13,0,1,400,D,02,D,50,D,,A,,A,,A,,A
20191,03924244,34,0,1,420,D,12,D,101,D,,A,,A,,A,,A
20191,03924244,35,0,1,420,D,12,D,88,D,,A,,A,,A,,A
20191,03924264,55,0,1,420,D,02,D,84,D,,A,,A,,A,,A
20191,03924274,18,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20191,03924514,26,0,1,420,D,02,D,370,D,,A,,A,,A,,A
20191,03924584,35,0,1,410,D,01,D,12,D,,A,,A,,A,,A
20191,03924584,36,0,1,420,D,01,D,25,D,,A,,A,,A,,A
20191,03924714,57,0,1,405,D,12,D,500,D,,A,,A,,A,,A
20191,03924734,56,0,1,410,D,01,D,60,D,,A,,A,,A,,A
20191,03924814,40,0,1,410,D,12,D,90,D,,A,,A,,A,,A
20191,03924814,41,0,1,420,D,12,D,30,F,,A,,A,,A,,A
20191,03924904,30,0,1,400,D,02,D,13,D,,A,,A,,A,,A
20191,03925034,66,0,1,420,D,02,D,75,D,,A,,A,,A,,A
20191,03925104,39,0,1,400,D,01,D,120,D,,A,,A,,A,,A
20191,03925334,28,0,1,405,D,02,D,1500,D,,A,,A,,A,,A
20191,03925334,29,0,2,420,D,12,D,150,D,,A,,A,,A,,A
20191,03925394,44,0,2,405,D,12,D,98,D,,A,,A,,A,,A
20191,03925704,29,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20191,03925734,38,0,1,420,D,01,D,40,D,,A,,A,,A,,A
20191,03925764,31,0,1,400,D,02,D,40,D,,A,,A,,A,,A
20191,03925774,89,0,1,420,D,02,D,100,D,,A,,A,,A,,A
20191,03925894,29,0,2,400,D,12,D,20,D,,A,,A,,A,,A
20191,03925934,25,0,1,420,D,01,D,143,D,,A,,A,,A,,A
20191,03926004,38,0,1,410,D,01,D,14,D,,A,,A,,A,,A
20191,03926284,28,0,2,420,D,12,D,150,D,,A,,A,,A,,A
20191,03926334,52,0,1,410,D,02,D,50,D,,A,,A,,A,,A
20191,03926454,60,0,1,400,D,02,D,60,D,,A,,A,,A,,A
20191,03926464,46,0,1,420,D,02,D,105,D,,A,,A,,A,,A
20191,03926534,47,0,1,410,D,02,D,80,D,,A,,A,,A,,A
20191,03926824,27,0,1,420,D,01,D,400,D,,A,,A,,A,,A
20191,03926874,37,0,1,420,D,02,D,145,D,,A,,A,,A,,A
20191,03926874,38,0,1,420,D,01,D,400,D,,A,,A,,A,,A
20191,03926964,95,0,1,420,D,02,D,240,D,,A,,A,,A,,A
20191,03926964,96,0,2,420,D,12,D,155,D,,A,,A,,A,,A
20191,03926974,88,0,1,420,D,02,D,70,D,,A,,A,,A,,A
20191,03926984,33,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20191,03926994,34,0,1,410,D,12,D,7,D,,A,,A,,A,,A
20191,03927104,20,0,1,420,D,01,D,35,D,,A,,A,,A,,A
20191,03927184,43,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03927234,69,0,1,420,D,01,D,600,D,,A,,A,,A,,A
20191,03927304,83,0,1,420,D,01,D,50,D,,A,,A,,A,,A
20191,03927314,38,0,1,420,D,01,D,165,D,,A,,A,,A,,A
20191,03927314,39,0,1,420,D,02,D,189,D,,A,,A,,A,,A
20191,03927314,40,0,1,420,D,01,D,46,D,,A,,A,,A,,A
20191,03927314,41,0,1,420,D,02,D,46,D,,A,,A,,A,,A
20191,03927374,23,0,1,400,D,02,D,50,D,,A,,A,,A,,A
20191,03927424,30,0,1,410,D,01,D,80,D,,A,,A,,A,,A
20191,03927464,110,0,1,420,D,02,D,55,D,,A,,A,,A,,A
20191,03927474,48,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20191,03927594,27,0,1,400,D,02,D,40,D,,A,,A,,A,,A
20191,03927634,35,0,1,400,D,02,D,13,D,,A,,A,,A,,A
20191,03927654,12,0,1,405,D,02,D,400,D,,A,,A,,A,,A
20191,03927814,50,0,1,405,D,01,D,200,D,,A,,A,,A,,A
20191,03927914,33,0,1,420,D,01,D,160,D,,A,,A,,A,,A
20191,03927974,94,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20191,03927974,95,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20191,03927974,96,0,1,420,D,01,D,50,D,,A,,A,,A,,A
20191,03928074,34,0,1,420,D,02,D,230,D,,A,,A,,A,,A
20191,03928074,35,0,1,420,D,12,D,250,D,,A,,A,,A,,A
20191,03928284,24,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20191,03928284,24,1,1,420,D,12,D,61,E,,A,,A,,A,,A
20191,03928284,24,2,1,410,D,12,D,73,E,,A,,A,,A,,A
20191,03928334,48,0,2,420,D,12,D,60,D,,A,,A,,A,,A
20191,03928424,49,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20191,03928464,26,0,1,410,D,01,D,26,D,,A,,A,,A,,A
20191,03928524,14,0,1,400,D,02,D,23,D,,A,,A,,A,,A
20191,03928624,43,0,1,420,D,02,D,616,D,,A,,A,,A,,A
20191,03928664,32,0,1,410,D,02,D,15,D,,A,,A,,A,,A
20191,03928754,42,0,1,420,D,02,D,120,D,,A,,A,,A,,A
20191,03928754,43,0,1,405,D,02,D,120,D,,A,,A,,A,,A
20191,03928824,30,0,1,420,D,02,D,129,D,,A,,A,,A,,A
20191,03928874,35,0,1,405,D,12,D,40,D,,A,,A,,A,,A
20191,03928904,26,0,1,420,D,02,D,104,D,,A,,A,,A,,A
20191,03928984,31,0,1,420,D,12,D,55,D,,A,,A,,A,,A
20191,03929024,33,0,1,420,D,02,D,46,D,,A,,A,,A,,A
20191,03929154,44,0,1,410,D,02,D,100,D,,A,,A,,A,,A
20191,03929154,45,0,2,410,D,12,D,49,D,,A,,A,,A,,A
20191,03929164,42,0,1,400,D,12,D,54,D,,A,,A,,A,,A
20191,03929274,37,0,1,410,D,02,D,9,D,,A,,A,,A,,A
20191,03929284,25,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20191,03929464,29,0,1,405,D,12,D,846,D,,A,,A,,A,,A
20191,03929724,53,0,1,410,D,02,D,21,D,,A,,A,,A,,A
20191,03929724,54,0,1,420,D,01,D,50,D,,A,,A,,A,,A
20191,03929934,54,0,1,420,D,01,D,569,D,,A,,A,,A,,A
20191,03930134,38,0,1,420,D,02,D,53,D,,A,,A,,A,,A
20191,03930224,22,0,1,420,D,01,D,324,D,,A,,A,,A,,A
20191,03930244,68,0,1,420,D,02,D,146,D,,A,,A,,A,,A
20191,03930264,26,0,1,420,D,01,D,240,D,,A,,A,,A,,A
20191,03930294,30,0,2,410,D,12,D,35,D,,A,,A,,A,,A
20191,03930314,22,0,2,420,D,12,D,175,D,,A,,A,,A,,A
20191,03930364,52,0,1,420,D,01,D,75,F,,A,,A,,A,,A
20191,03930574,26,0,1,420,D,12,D,200,D,,A,,A,,A,,A
20191,03930574,27,0,1,420,D,01,D,38,D,,A,,A,,A,,A
20191,03930654,48,0,1,420,D,02,D,100,D,,A,,A,,A,,A
20191,03930734,43,0,1,430,D,02,D,,H,425,D,415,D,,A,,A
20191,03930734,43,1,1,420,D,02,D,26,E,,A,,A,,A,,A
20191,03930734,44,0,1,420,D,02,D,55,D,,A,,A,,A,,A
20191,03930734,45,0,1,405,D,12,D,1400,D,,A,,A,,A,,A
20191,03930824,110,0,1,420,D,02,D,72,D,,A,,A,,A,,A
20191,03930834,51,0,1,420,D,02,D,190,D,,A,,A,,A,,A
20191,03930854,52,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20191,03930854,53,0,1,420,D,01,D,70,D,,A,,A,,A,,A
20191,03930874,27,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20191,03930914,29,0,1,410,D,01,D,39,D,,A,,A,,A,,A
20191,03930914,30,0,1,405,D,01,D,35,D,,A,,A,,A,,A
20191,03931014,34,0,2,420,D,12,D,150,D,,A,,A,,A,,A
20191,03931084,82,0,1,410,D,02,D,14,D,,A,,A,,A,,A
20191,03931084,83,0,1,410,D,01,D,14,D,,A,,A,,A,,A
20191,03931124,42,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20191,03931124,42,1,1,420,D,01,D,21,E,,A,,A,,A,,A
20191,03931124,42,2,1,405,D,01,D,173,E,,A,,A,,A,,A
20191,03931124,42,3,1,420,D,01,D,106,E,,A,,A,,A,,A
20191,03931284,52,0,2,400,D,12,D,65,D,,A,,A,,A,,A
20191,03931444,32,0,1,400,D,02,D,50,D,,A,,A,,A,,A
20191,03931444,33,0,1,420,D,02,D,60,D,,A,,A,,A,,A
20191,03931464,60,0,1,400,D,01,D,34,D,,A,,A,,A,,A
20191,03931624,31,0,1,420,D,02,D,49,D,,A,,A,,A,,A
20191,03931624,32,0,1,420,D,02,D,49,D,,A,,A,,A,,A
20191,03931744,33,0,1,410,D,02,D,37,D,,A,,A,,A,,A
20191,03931784,74,0,1,420,D,02,D,160,D,,A,,A,,A,,A
20191,03931814,19,0,1,420,D,12,D,110,D,,A,,A,,A,,A
20191,03931924,52,0,1,420,D,12,D,900,D,,A,,A,,A,,A
20191,03931924,53,0,2,420,D,12,D,200,D,,A,,A,,A,,A
20191,03932074,29,0,1,420,D,12,D,90,D,,A,,A,,A,,A
20191,03932234,34,0,1,420,D,02,D,175,D,,A,,A,,A,,A
20191,03932244,36,0,1,410,D,02,D,37,D,,A,,A,,A,,A
20191,03932344,37,0,2,410,D,12,D,80,F,,A,,A,,A,,A
20191,03932404,18,0,1,400,D,01,D,95,D,,A,,A,,A,,A
20191,03932494,26,0,1,420,D,12,D,240,D,,A,,A,,A,,A
20191,03932544,35,0,1,420,D,02,D,113,D,,A,,A,,A,,A
20191,03932684,57,0,1,410,D,12,D,20,F,,A,,A,,A,,A
20191,03932764,40,0,2,405,D,12,D,1250,D,,A,,A,,A,,A
20191,03932784,30,0,1,420,D,01,D,1500,D,,A,,A,,A,,A
20191,03932784,31,0,1,400,D,01,D,65,D,,A,,A,,A,,A
20191,03932914,32,0,2,420,D,12,D,200,D,,A,,A,,A,,A
20191,03932994,35,0,1,420,D,02,D,49,D,,A,,A,,A,,A
20191,03933034,56,0,1,410,D,01,D,12,D,,A,,A,,A,,A
20191,03933034,57,0,1,405,D,12,D,500,D,,A,,A,,A,,A
20191,03933194,34,0,1,430,D,02,D,,H,415,D,405,D,,A,,A
20191,03933194,34,1,1,420,D,02,D,91,E,,A,,A,,A,,A
20191,03933194,34,2,1,405,D,02,D,120,E,,A,,A,,A,,A
20191,03933234,41,0,1,420,D,02,D,42,D,,A,,A,,A,,A
20191,03933284,27,0,1,400,D,02,D,45,D,,A,,A,,A,,A
20191,03933324,55,0,1,410,D,01,D,80,D,,A,,A,,A,,A
20191,03933324,56,0,1,420,D,01,D,195,D,,A,,A,,A,,A
20191,03933324,57,0,2,400,D,12,D,60,D,,A,,A,,A,,A
20191,03933414,22,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20191,03933414,23,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20191,03933484,50,0,1,400,D,02,D,70,D,,A,,A,,A,,A
20191,03944163,45,0,2,400,D,10,D,60,D,,A,,A,,A,,A
20191,03944373,29,0,2,405,D,10,D,120,D,,A,,A,,A,,A
20191,03944483,54,0,1,420,D,11,D,229,D,,A,,A,,A,,A
20191,03944523,24,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20191,03944533,22,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20191,03944603,48,0,1,405,D,12,D,500,D,,A,,A,,A,,A
20191,03944633,60,0,1,410,D,12,D,50,D,,A,,A,,A,,A
20191,03944633,61,0,1,410,D,11,D,50,D,,A,,A,,A,,A
20191,03944633,62,0,1,420,D,12,D,206,D,,A,,A,,A,,A
20191,03944633,63,0,1,420,D,11,D,130,D,,A,,A,,A,,A
20191,03944673,17,0,2,420,D,10,D,54,D,,A,,A,,A,,A
20191,03944713,23,0,1,420,D,10,D,250,D,,A,,A,,A,,A
20191,03944743,17,0,2,410,D,10,D,14,D,,A,,A,,A,,A
20191,03944743,18,0,2,420,D,10,D,76,D,,A,,A,,A,,A
20191,03945013,25,0,1,430,D,10,D,,H,415,D,405,D,410,D,,A
20191,03945013,25,1,1,420,D,10,D,68,E,,A,,A,,A,,A
20191,03945013,25,2,1,405,D,10,D,562,E,,A,,A,,A,,A
20191,03945013,25,3,1,410,D,10,D,16,E,,A,,A,,A,,A
20191,03945013,26,0,1,405,D,10,D,20,D,,A,,A,,A,,A
20191,03945263,21,0,1,400,D,12,D,100,D,,A,,A,,A,,A
20191,03945263,22,0,1,405,D,12,D,71,D,,A,,A,,A,,A
20191,03945393,39,0,1,420,D,10,D,76,D,,A,,A,,A,,A
20191,03945433,45,0,1,420,D,10,D,40,D,,A,,A,,A,,A
20191,03945453,37,0,1,405,D,10,D,137,D,,A,,A,,A,,A
20191,03945453,38,0,2,420,D,10,D,148,D,,A,,A,,A,,A
20191,03945453,39,0,2,405,D,10,D,170,D,,A,,A,,A,,A
20191,03945633,32,0,1,420,D,11,D,160,D,,A,,A,,A,,A
20191,03945683,63,0,1,410,D,11,D,40,F,,A,,A,,A,,A
20191,03945683,64,0,1,400,D,12,D,20,F,,A,,A,,A,,A
20191,03945783,30,0,1,410,D,11,D,26,D,,A,,A,,A,,A
20191,03945783,31,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20191,03945873,34,0,1,420,D,11,D,180,D,,A,,A,,A,,A
20191,03945953,81,0,1,410,D,12,D,35,D,,A,,A,,A,,A
20191,03945973,41,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20191,03945973,42,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20191,03945973,42,1,1,405,D,12,D,69,E,,A,,A,,A,,A
20191,03945973,42,2,1,420,D,12,D,99,E,,A,,A,,A,,A
20191,03946063,42,0,1,410,D,12,D,8,D,,A,,A,,A,,A
20191,03946103,62,0,1,430,D,11,D,,H,415,D,425,D,405,D,410,D
20191,03946103,62,1,1,420,D,11,D,270,E,,A,,A,,A,,A
20191,03946103,62,2,1,405,D,11,D,25,E,,A,,A,,A,,A
20191,03946163,42,0,1,420,D,11,D,250,D,,A,,A,,A,,A
20191,03946193,14,0,2,410,D,10,D,7,D,,A,,A,,A,,A
20191,03946193,15,0,2,420,D,10,D,74,D,,A,,A,,A,,A
20191,03946243,12,0,1,420,D,11,D,81,D,,A,,A,,A,,A
20191,03946253,50,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20191,03946283,44,0,1,420,D,12,D,140,D,,A,,A,,A,,A
20191,03946343,87,0,2,420,D,10,D,426,D,,A,,A,,A,,A
20191,03946353,21,0,1,400,D,12,D,20,D,,A,,A,,A,,A
20191,03946353,22,0,1,405,D,12,D,150,D,,A,,A,,A,,A
20191,03946373,52,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20191,03946433,36,0,1,410,D,12,D,25,D,,A,,A,,A,,A
20191,03946433,37,0,1,420,D,12,D,71,D,,A,,A,,A,,A
20191,03946443,37,0,2,420,D,10,D,30,D,,A,,A,,A,,A
20191,03946493,48,0,1,410,D,12,D,9,D,,A,,A,,A,,A
20191,03946493,49,0,1,420,D,12,D,39,D,,A,,A,,A,,A
