QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20183,03953291,13,0,1,01,D,105,D,2017,D,,A,39,D,04,D,269,D,3,D,,A,1500,D,,A,,A,,A,269,D,269,D,269,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20183,03954151,14,0,1,01,D,105,D,2016,D,,A,36,D,11,D,234,D,3,D,,A,,A,,A,,A,,A,234,D,234,D,234,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20183,03954341,7,0,1,01,D,105,D,2017,D,,A,36,D,01,D,450,D,3,D,,A,,A,1000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,TOY
20183,03954341,8,0,1,02,D,105,D,2016,D,,A,36,D,11,D,188,D,3,D,,A,,A,,A,,A,,A,188,D,188,D,188,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20183,03964931,10,0,1,01,D,105,D,2006,D,,A,60,D,11,D,500,D,3,D,,A,,A,1000,D,,A,,A,500,D,500,D,500,D,40,D,40,D,40,D,1000,D,,A,D,,A,2016,D,TOY
20183,03964931,11,0,1,02,D,105,D,2018,D,,A,36,D,08,D,540,D,3,D,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,D,,A,2018,D,DOD
20183,03965031,12,0,1,01,D,105,D,2017,D,,A,36,D,06,D,327,D,3,D,,A,,A,2000,D,,A,,A,327,D,327,D,327,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,TOY
20183,03965451,21,0,1,01,D,105,D,2016,D,,A,36,D,04,D,422,D,3,D,,A,,A,,A,,A,,A,422,D,422,D,422,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20183,03965541,12,0,1,01,D,105,D,2018,D,,A,24,D,01,D,221,D,3,D,,A,5000,D,,A,,A,,A,221,D,221,D,221,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20183,03965671,33,0,1,01,D,105,D,2018,D,,A,36,D,04,D,425,D,3,D,,A,,A,1000,D,,A,,A,425,D,425,D,425,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,ACU
20183,03965671,34,0,1,02,D,105,D,2015,D,,A,39,D,02,D,363,D,3,D,,A,1000,D,2000,D,,A,06,D,363,D,363,D,,A,,A,,A,,A,2000,D,383,D,D,2018,D,2015,D,VOV
20183,03966181,6,0,1,01,D,105,D,2017,D,,A,36,D,01,D,,C,3,D,,A,,A,,A,,A,,A,200,F,200,F,200,F,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20183,03966181,7,0,1,02,D,105,D,2017,D,,A,35,D,01,D,,C,3,D,,A,,A,,A,,A,,A,320,F,320,F,320,F,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20183,03966621,9,0,1,01,D,105,D,2015,D,,A,39,D,06,D,390,D,3,D,,A,,A,1000,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,INF
20183,03966721,10,0,1,01,D,105,D,2018,D,,A,36,D,04,D,193,D,3,D,,A,,A,5000,D,,A,,A,193,D,193,D,193,D,,A,,A,,A,5000,D,,A,D,,A,2018,D,FOR
20183,03966721,11,0,1,02,D,105,D,2017,D,,A,24,D,10,D,302,D,3,D,,A,,A,3000,D,,A,,A,302,D,302,D,302,D,,A,,A,,A,3000,D,,A,D,,A,2017,D,FOR
20183,03966781,20,0,1,01,D,105,D,2016,D,,A,36,D,05,D,276,D,3,D,,A,,A,1000,D,,A,,A,276,D,276,D,276,D,,A,,A,,A,1000,D,,A,D,,A,2016,D,JEE
20183,03967241,9,0,1,01,D,105,D,2017,D,,A,36,D,09,D,175,D,3,D,,A,,A,,C,,A,,A,175,D,175,D,175,D,,A,,A,,A,,B,,A,D,,A,2017,D,CHE
20183,03967461,22,0,1,01,D,105,D,2016,D,,A,36,D,09,D,325,D,3,D,,A,,A,3000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,SUB
20183,03967961,9,0,1,01,D,105,D,2017,D,,A,36,D,03,D,379,D,3,D,,A,,A,750,D,,A,,A,379,D,379,D,379,D,,A,,A,,A,750,D,,A,D,,A,2017,D,CHR
20183,03968081,13,0,1,01,D,105,D,2017,D,,A,39,D,06,D,278,D,3,D,,A,,A,5200,D,,A,,A,278,D,278,D,278,D,,A,,A,,A,5200,D,,A,D,,A,2017,D,CHE
20183,03968211,17,0,1,01,D,105,D,2016,D,,A,60,D,12,D,735,D,3,D,,A,,C,,A,,A,,A,735,D,735,D,735,D,,A,,A,,A,,A,,A,D,,A,2016,D,RAM
20183,03968211,18,0,1,02,D,105,D,2014,D,,A,60,D,12,D,535,D,3,D,,A,,C,,A,,A,,A,535,D,535,D,535,D,,A,,A,,A,,A,,A,D,,A,2014,D,SUB
20183,03968811,13,0,1,01,D,105,D,2017,D,,A,36,D,09,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20183,03968994,19,0,1,01,D,105,D,2015,D,,A,36,D,09,D,,C,3,D,,A,,A,,C,,A,,A,416,F,416,F,416,F,,A,,A,,A,,B,,A,D,,A,2015,D,HON
20183,03969541,13,0,1,01,D,105,D,2018,D,,A,36,D,06,D,595,D,3,D,,A,,A,3000,D,,A,,A,,A,595,D,595,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,CAD
20183,03969561,22,0,1,01,D,105,D,2009,D,,A,48,D,08,D,292,D,3,D,,A,,A,2100,D,,A,,A,292,D,292,D,292,D,,A,,A,,A,2100,D,,A,D,,A,2017,D,TOY
20183,03970461,18,0,1,01,D,105,D,2018,D,,A,36,D,08,D,199,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20183,03971261,17,0,1,01,D,105,D,2016,D,,A,48,D,11,D,285,D,3,D,,A,,A,,A,,A,,A,285,D,285,D,285,D,,A,,A,,A,,A,,A,D,,A,2016,D,HYU
20183,03971331,27,0,1,01,D,105,D,2017,D,,A,24,D,06,D,273,D,3,D,,A,,A,750,D,,A,,A,273,D,273,D,273,D,,A,,A,,A,750,D,,A,D,,A,2017,D,BUI
20183,03971661,18,0,1,01,D,105,D,2016,D,,A,36,D,10,D,321,D,3,D,,A,4500,D,,A,,A,,A,321,D,321,D,321,D,,A,,A,,A,,A,,A,D,,A,2016,D,SUB
20183,03972581,17,0,1,01,D,105,D,2016,D,,A,36,D,11,D,291,D,3,D,,A,1500,D,,A,,A,,A,291,D,291,D,291,D,,A,,A,,A,,A,,A,D,,A,2015,D,CHR
20183,03972694,13,0,1,01,D,105,D,2018,D,,A,36,D,02,D,304,D,3,D,,A,,A,3100,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,3100,D,,A,D,,A,2018,D,JEE
20183,03972731,8,0,1,01,D,105,D,2018,D,,A,8,D,04,D,283,D,3,D,,A,,A,,A,,A,,A,283,D,283,D,283,D,,A,,A,,A,,A,,A,D,,A,2018,D,VOK
20183,03972821,18,0,1,01,D,105,D,2017,D,,A,36,D,02,D,264,D,3,D,,A,,A,,A,,A,,A,264,D,264,D,264,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20183,03973131,14,0,1,01,D,105,D,2017,D,,A,36,D,07,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20183,03973771,11,0,1,01,D,105,D,2018,D,,A,36,D,01,D,340,D,3,D,,A,,A,3000,D,,A,,A,340,D,340,D,340,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,FOR
20183,03974043,10,0,1,01,D,105,D,2017,D,,A,36,D,05,D,140,D,3,D,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,D,,A,2017,D,HON
20183,03974271,9,0,1,01,D,105,D,2017,D,,A,36,D,10,F,350,D,3,D,,A,,A,1000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,JEE
20183,03974811,6,0,1,01,D,105,D,,C,,A,,C,10,F,,C,3,D,,A,,A,,A,,A,,A,286,F,286,F,286,F,,A,,A,,A,,A,,A,D,,A,2017,F,JEE
20183,03974881,6,0,1,01,D,105,D,2018,D,,A,36,D,05,D,389,D,3,D,,A,12000,D,,A,,A,,A,389,D,389,D,389,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20183,03975021,16,0,1,01,D,105,D,2018,D,,A,36,D,01,D,266,D,3,D,,A,,A,1000,D,,A,,A,266,D,266,D,266,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,NIS
20183,03975041,31,0,1,01,D,105,D,2017,D,,A,72,D,01,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20183,03975181,7,0,1,01,D,105,D,2018,D,,A,36,D,01,D,314,D,3,D,,A,,A,,A,,A,,A,314,D,314,D,314,D,,A,,A,,A,,A,,A,D,,A,2018,D,JEE
20183,03975181,8,0,1,02,D,105,D,2014,D,,A,48,D,09,D,285,D,3,D,,A,,A,,A,,A,,A,285,D,285,D,285,D,,A,,A,,A,,A,,A,D,,A,2014,D,VOK
20183,03985571,10,0,1,01,D,105,D,2015,D,,A,36,D,11,D,350,D,3,D,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2015,D,HON
20183,03985781,12,0,1,01,D,105,D,2018,D,,A,36,D,09,D,240,D,3,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,D,,A,2018,D,HON
20183,03985981,15,0,1,01,D,105,D,2016,D,,A,36,D,06,D,199,D,3,D,,A,,A,4000,D,,A,,A,199,D,199,D,199,D,,A,,A,,A,4000,D,,A,D,,A,2016,D,MAZ
20183,03986051,25,0,1,01,D,105,D,2016,D,,A,36,D,05,D,520,D,3,D,,A,,A,,A,,A,,A,520,D,520,D,520,D,,A,,A,,A,,A,,A,D,,A,2016,D,GMC
20183,03986081,26,0,1,01,D,105,D,2017,D,,A,36,D,09,D,344,D,3,D,,A,,A,2000,D,,A,,A,344,D,344,D,344,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,NIS
20183,03986241,11,0,1,01,D,105,D,2018,D,,A,36,D,10,D,356,D,3,D,,A,,A,2000,D,,A,,A,356,D,356,D,356,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,ACU
20183,03986461,21,0,1,01,D,105,D,2017,D,,A,36,D,07,D,440,D,3,D,,A,13000,D,,A,,A,,A,440,D,440,D,440,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20183,03986461,22,0,1,02,D,105,D,2017,D,,A,24,D,04,D,199,D,3,D,,A,,A,3600,D,,A,,A,199,D,199,D,199,D,,A,,A,,A,3600,D,,A,D,,A,2017,D,NIS
20183,03986691,9,0,1,01,D,105,D,2016,D,,A,36,D,04,D,172,D,3,D,,A,,A,,C,,A,,A,172,D,172,D,172,D,,A,,A,,A,,B,,A,D,,A,2018,D,KIA
20183,03986701,17,0,1,01,D,105,D,2016,D,,A,,C,07,F,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2017,D,MRB
20183,03987171,14,0,1,01,D,105,D,2017,D,,A,36,D,11,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2017,D,SUB
20183,03987301,11,0,1,01,D,105,D,2018,D,,A,,C,06,D,,C,3,D,,A,,A,5000,D,,A,,A,400,F,400,F,400,F,,A,,A,,A,5000,D,,A,D,,A,2018,D,GMC
20183,03987301,12,0,1,02,D,105,D,2017,D,,A,,C,11,F,,C,3,D,,A,,A,,C,,A,,A,415,F,415,F,415,F,12,F,12,F,12,F,,B,,A,D,,A,2017,D,GMC
20183,03987451,14,0,1,01,D,105,D,2018,D,,A,36,D,01,D,642,D,3,D,100,D,,A,2000,D,2000,D,,A,542,D,542,D,542,D,,A,,A,,A,0,D,,A,D,,A,2018,D,BUI
20183,03987451,15,0,1,02,D,105,D,2015,D,,A,36,D,10,D,444,D,3,D,100,D,1000,D,,A,,A,,A,344,D,344,D,344,D,,A,,A,,A,,A,,A,D,,A,2016,D,BUI
20183,03987531,15,0,1,01,D,105,D,2016,D,,A,48,D,12,D,520,D,3,D,,A,,A,4000,D,,A,,A,520,D,520,D,520,D,,A,,A,,A,4000,D,,A,D,,A,2016,D,CHE
20183,03988191,8,0,1,01,D,105,D,2017,D,,A,36,D,01,D,425,D,3,D,,A,,A,,A,,A,,A,425,D,425,D,425,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20183,03988951,12,0,1,01,D,105,D,2016,D,,A,66,D,09,D,529,D,3,D,,A,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,5000,D,,A,D,,A,2018,D,VOK
20183,03989901,10,0,1,01,D,105,D,2016,D,,A,36,D,12,D,352,D,3,D,,A,,C,,A,,A,,A,352,D,352,D,352,D,,A,,A,,A,,A,,A,D,,A,2016,D,KIA
20183,03989991,26,0,1,01,D,105,D,2016,D,,A,84,D,12,D,623,D,3,D,,A,19000,D,,A,,A,,A,623,D,623,D,623,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20183,03989991,27,0,1,02,D,105,D,2015,D,,A,60,D,05,D,496,D,3,D,,A,12000,D,1500,D,,A,,A,496,D,496,D,496,D,,A,,A,,A,1500,D,,A,D,,A,2018,D,BMW
20183,03990091,8,0,1,01,D,105,D,2016,D,,A,36,D,07,D,329,D,3,D,,A,,A,,A,,A,,A,329,D,329,D,329,D,,A,,A,,A,,A,,A,D,,A,2016,D,HON
20183,03990483,6,0,1,01,D,105,D,2018,D,.25,D,36,D,03,D,284,D,3,D,,A,,A,,C,,A,,A,284,D,284,D,284,D,,A,,A,,A,,B,,A,D,,A,2018,D,BUI
20183,03990741,9,0,1,01,D,105,D,2017,D,,A,48,D,04,D,269,D,3,D,,A,,A,869,D,,A,,A,269,D,269,D,269,D,,A,,A,,A,869,D,,A,D,,A,2017,D,CHE
20183,03990811,7,0,1,01,D,105,D,2019,D,,A,36,D,05,D,400,D,3,D,,A,7000,D,1000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,JEE
20183,03990841,9,0,1,01,D,105,D,2016,D,,A,36,D,06,D,565,D,3,D,,A,,A,,A,,A,,A,565,D,565,D,565,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20183,03991581,9,0,1,01,D,105,D,2016,D,,A,36,D,09,D,414,D,3,D,,A,,A,2000,D,,A,,A,414,D,414,D,414,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,NIS
20183,03992011,6,0,1,01,D,105,D,2017,D,,A,36,D,08,D,,C,3,D,,A,,A,,A,,A,,A,220,F,220,F,220,F,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20183,03992551,24,0,1,01,D,105,D,2015,D,,A,39,D,02,D,276,D,3,D,,A,,A,,A,,A,,A,276,D,276,D,276,D,,A,,A,,A,,A,,A,D,,A,2016,D,MAZ
20183,03992551,25,0,1,02,D,105,D,2018,D,,A,39,D,07,D,510,D,3,D,,A,,A,500,D,,A,,A,,A,510,D,510,D,,A,,A,,A,500,D,,A,D,,A,2018,D,SUB
20183,03992761,10,0,1,01,D,105,D,2006,D,,A,1,D,07,D,,C,7,D,,A,,A,,A,,A,07,D,,A,,A,,A,,A,,A,,A,,A,,A,D,,C,2009,D,FOR
20183,03992811,7,0,1,01,D,105,D,2018,D,,A,36,D,10,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20183,03992871,18,0,1,01,D,105,D,2017,D,,A,36,D,08,D,558,D,3,D,,A,,A,,A,,A,,A,558,D,558,D,558,D,,A,,A,,A,,A,,A,D,,A,2016,D,VOV
20183,03993191,21,0,1,01,D,105,D,2016,D,,A,36,D,03,D,361,D,3,D,,A,7500,D,,A,,A,,A,361,D,361,D,361,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20183,03993811,36,0,1,01,D,105,D,2018,D,,A,36,D,05,D,415,D,3,D,,A,,A,2500,D,,A,,A,415,D,415,D,415,D,12,D,12,D,12,D,2500,D,,A,D,,A,2018,D,INF
20183,03994381,8,0,1,01,D,105,D,2017,D,,A,36,D,04,D,285,D,3,D,,A,2000,D,,A,,A,,A,285,D,285,D,285,D,,A,,A,,A,,A,,A,D,,A,2017,D,DOD
20183,03994941,9,0,1,01,D,105,D,2017,D,,A,36,D,04,D,498,D,3,D,,A,,A,,A,,A,,A,498,D,498,D,498,D,,A,,A,,A,,A,,A,D,,A,2017,D,JEE
20183,03995231,26,0,1,01,D,105,D,2018,D,,A,36,D,08,D,415,D,3,D,,A,,A,1500,D,,A,,A,,A,,A,415,D,,A,,A,135,D,1500,D,,A,D,,A,2018,D,HON
20183,03995531,32,0,1,01,D,105,D,2018,D,,A,48,D,07,D,620,D,3,D,,A,,A,,A,,A,,A,,A,620,D,620,D,,A,,A,,A,,A,,A,D,,A,2018,D,LEX
20183,03995931,26,0,1,01,D,105,D,2017,D,,A,48,D,04,D,600,D,3,D,,A,,A,,A,,A,,A,600,D,600,D,600,D,125,D,125,D,125,D,,A,,A,D,,A,2017,D,CHE
20184,03819424,22,0,5,01,D,105,D,2018,D,,A,36,D,05,D,308,D,3,D,,A,2500,D,1000,D,,A,,A,308,D,308,D,308,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,CHE
20184,03820514,19,0,5,01,D,105,D,2017,D,,A,24,D,12,D,265,D,3,D,,A,,A,7000,D,,A,,A,265,D,265,D,265,D,,A,,A,,A,7000,D,,A,D,,A,2017,D,FOR
20184,03820624,19,0,1,01,D,105,D,2012,D,,A,70,D,07,D,280,D,3,D,,A,2500,D,,A,,A,,A,280,D,280,D,280,D,,A,,A,,A,,A,,A,D,,A,2017,D,MIT
20184,03820624,20,0,1,02,D,105,D,2011,D,,A,72,D,07,D,291,D,3,D,,A,,A,,A,,A,,A,291,D,291,D,291,D,,A,,A,,A,,A,,A,D,,A,2016,D,KIA
20184,03821064,13,0,5,01,D,105,D,2016,D,,A,36,D,08,D,262,D,3,D,,A,,C,,A,,A,,A,262,D,262,D,262,D,,A,,A,,A,,A,,A,D,,A,2016,D,FOR
20184,03821134,20,0,5,01,D,105,D,2015,D,,A,48,D,11,D,369,D,3,D,,A,2000,D,3000,D,,A,,A,369,D,369,D,369,D,,A,,A,,A,3000,D,,A,D,,A,2015,D,DOD
20184,03821364,10,0,5,01,D,105,D,2015,D,,A,48,D,02,D,425,D,3,D,,A,1500,D,300,D,,A,,A,425,D,425,D,425,D,,A,,A,,A,300,D,,A,D,,A,2015,D,VOK
20184,03821674,16,0,5,01,D,105,D,2006,D,,A,48,D,04,D,325,D,3,D,,A,,A,2000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,FOR
20184,03822154,12,0,5,02,D,105,D,2018,D,,A,42,D,03,D,239,D,3,D,,A,,A,700,D,,A,,A,239,D,239,D,239,D,,A,,A,,A,700,D,,A,D,,A,2018,D,SUB
20184,03822194,9,0,5,02,D,105,D,2018,D,,A,36,D,03,D,215,D,3,D,,A,,A,1400,D,,A,,A,215,D,215,D,215,D,,A,,A,,A,1400,D,,A,D,,A,2018,D,CHE
20184,03822874,17,0,5,01,D,105,D,2015,D,,A,36,D,11,D,499,D,3,D,,A,,A,2000,D,,A,,A,499,D,499,D,499,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,TOY
20184,03822994,24,0,5,01,D,105,D,2017,D,,A,36,D,09,D,345,D,3,D,,A,,A,1500,D,,A,,A,345,D,345,D,345,D,,A,,A,,A,1500,D,,A,D,,A,2017,D,HYU
20184,03823084,14,0,5,01,D,105,D,2017,D,,A,36,D,04,D,464,D,3,D,,A,,A,1000,D,,A,,A,464,D,464,D,464,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,SUB
20184,03823264,27,0,5,01,D,105,D,2017,D,,A,36,D,05,D,220,D,3,D,,A,,A,2000,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,SUB
20184,03823924,13,0,5,01,D,105,D,2015,D,,A,48,D,10,D,275,D,3,D,,A,,A,,C,,A,,A,275,D,275,D,275,D,,A,,A,,A,,B,,A,D,,A,2016,D,TOY
20184,03824264,20,0,5,01,D,105,D,2012,D,.80,D,36,D,05,D,234,D,3,D,,A,,A,4100,D,,A,,A,234,D,234,D,234,D,,A,,A,,A,4100,D,,A,D,,A,2018,D,VOK
20184,03824584,25,0,1,01,D,105,D,2018,D,,A,36,D,07,D,319,D,3,D,,A,,A,2000,D,,A,,A,319,D,319,D,319,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,SUB
20184,03824794,30,0,5,01,D,105,D,2002,D,,A,36,D,12,D,217,D,3,D,,A,,A,2000,D,,A,,A,217,D,217,D,217,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,CHE
20184,03825314,16,0,5,01,D,105,D,2018,D,,A,72,D,04,D,670,D,3,D,,A,,A,,A,,A,,A,670,D,670,D,670,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20184,03825314,17,0,5,02,D,105,D,2018,D,,A,36,D,11,D,250,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,BMW
20184,03826614,8,0,1,01,D,105,D,2019,D,,A,36,D,10,D,540,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,D,,A,2018,D,TOY
20184,03827274,66,0,5,01,D,105,D,2018,D,.60,D,36,D,03,D,329,D,3,D,,A,7500,D,,A,,A,,A,329,D,329,D,329,D,,A,,A,,A,,A,,A,D,,A,2018,D,MAZ
20184,03827674,14,0,5,01,D,105,D,2017,D,,A,36,D,10,D,450,D,3,D,,A,,A,3000,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,LEX
20184,03827814,16,0,5,01,D,105,D,2017,D,,A,24,D,01,D,298,D,3,D,,A,6000,D,,A,,A,,A,298,D,298,D,298,D,,A,,A,,A,,A,,A,D,,A,2018,D,MAZ
20184,03828574,25,0,5,01,D,105,D,2017,D,,A,24,D,10,D,129,D,3,D,,A,,A,2000,D,,A,,A,129,D,129,D,129,D,,A,,A,,A,2000,D,,A,D,,A,2017,D,CHE
20184,03828584,36,0,5,01,D,105,D,2016,D,,A,39,D,12,D,529,D,3,D,,A,4000,D,1500,D,,A,,A,529,D,529,D,529,D,,A,,A,,A,1500,D,,A,D,,A,2016,D,INF
20184,03828924,21,0,5,02,D,105,D,2018,D,,A,36,D,07,D,348,D,3,D,,A,,A,,A,,A,,A,348,D,348,D,348,D,30,D,30,D,30,D,,A,,A,D,,A,2018,D,HON
20184,03840434,10,0,5,01,D,105,D,2014,D,,A,,C,10,F,400,D,3,D,,A,,C,,C,,A,,A,400,D,400,D,400,D,,A,,A,,A,,B,,A,D,,A,2017,D,GMC
20184,03840534,13,0,5,01,D,105,D,2017,D,,A,36,D,04,D,405,D,3,D,,A,1000,D,,A,,A,,A,405,D,405,D,405,D,20,D,20,D,20,D,,A,,A,D,,A,2017,D,VOK
20184,03840654,22,0,5,01,D,105,D,2015,D,,A,48,D,01,D,239,D,3,D,,A,,A,2000,D,,A,,A,239,D,239,D,239,D,,A,,A,,A,2000,D,,A,D,,A,2016,D,HON
20184,03841024,12,0,1,01,D,105,D,2018,D,,A,36,D,08,D,319,D,3,D,,A,1000,D,,A,,A,,A,319,D,319,D,319,D,,A,,A,,A,,A,,A,D,,A,2018,D,MAZ
20184,03841584,14,0,5,01,D,105,D,2017,D,,A,36,D,06,D,555,D,3,D,,A,,A,2200,D,,A,,A,555,D,555,D,555,D,,A,,A,,A,2200,D,,A,D,,A,2017,D,LIN
20184,03841584,15,0,5,02,D,105,D,2017,D,,A,36,D,02,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2018,D,LIN
20184,03841904,12,0,5,01,D,105,D,2018,D,,A,36,D,05,D,199,D,3,D,,A,1,D,,A,,A,,A,199,D,199,D,199,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20184,03842144,12,0,5,01,D,105,D,2017,D,,A,36,D,11,D,216,D,3,D,,A,15000,D,,A,,A,,A,216,D,216,D,216,D,,A,,A,,A,,A,,A,D,,A,2016,D,CHE
20184,03842144,13,0,5,02,D,105,D,2018,D,,A,40,D,01,D,534,D,3,D,,A,,A,,A,,A,08,D,534,D,,A,,A,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20184,03843254,16,0,1,01,D,105,D,2018,D,,A,36,D,11,D,588,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,D,,A,2018,D,BMW
20184,03843614,8,0,5,01,D,105,D,2017,D,,A,36,D,06,D,285,D,3,D,,A,,A,,A,,A,,A,285,D,285,D,285,D,,A,,A,,A,,A,,A,D,,A,2017,D,TOY
20184,03843684,16,0,1,01,D,105,D,2017,D,,A,36,D,01,F,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20184,03843804,19,0,5,01,D,105,D,2015,D,,A,36,D,11,F,535,D,3,D,,A,,A,2000,D,,A,,A,535,D,535,D,535,D,,A,,A,,A,2000,D,,A,D,,A,2015,D,FOR
20184,03844204,7,0,5,01,D,105,D,2018,D,,A,36,D,11,D,319,D,3,D,,A,,A,,A,,A,,A,319,D,319,D,319,D,,A,,A,,A,,A,,A,D,,A,2017,D,KIA
20184,03844344,22,0,5,01,D,105,D,2017,D,,A,36,D,04,D,410,D,3,D,,A,2000,D,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,D,,A,2017,D,FOR
20184,03845454,33,0,5,01,D,105,D,2015,D,,A,,C,11,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2015,F,NIS
20184,03845904,20,0,5,01,D,105,D,2015,D,.25,D,48,D,01,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2015,D,KIA
20184,03845994,11,0,5,01,D,105,D,2018,D,,A,36,D,12,D,300,D,3,D,,A,,A,4000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,4000,D,,A,D,,A,2017,D,CHE
20184,03846044,6,0,5,01,D,105,D,2017,D,,A,36,D,10,D,239,D,3,D,,A,,A,3000,D,,A,,A,239,D,239,D,239,D,,A,,A,,A,3000,D,,A,D,,A,2016,D,NIS
