QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBGRPON,APBPURCH,APBP_RCH
20181,03640114,3,0,2,650,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,1,0,1,800,D,1,D,12,D,,H,,A,645,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,1,1,1,645,D,1,D,12,D,237,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,1,2,1,650,D,1,D,12,D,263,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,2,0,1,800,D,3,D,12,D,,H,,A,645,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,2,1,1,645,D,3,D,12,D,237,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640174,2,2,1,650,D,3,D,12,D,263,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640184,1,0,1,500,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640214,1,0,1,230,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640214,2,0,1,230,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640304,2,0,1,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640304,3,0,1,300,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640344,1,0,1,240,D,3,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640344,2,0,1,700,D,1,D,12,D,324,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640394,1,0,1,395,D,1,D,12,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640414,1,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640414,2,0,1,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640414,3,0,1,230,D,1,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640414,4,0,1,440,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03640434,2,0,1,320,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640434,3,0,1,350,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640484,1,0,1,700,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640484,2,0,1,480,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640534,1,0,1,310,D,1,D,10,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640614,1,0,1,650,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,1,0,1,240,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,2,0,1,550,D,3,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,3,0,1,550,D,3,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640634,4,0,1,510,D,3,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640664,1,0,1,540,D,1,D,11,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,2,0,1,660,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,3,0,1,330,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,4,0,1,470,D,3,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,5,0,1,470,D,3,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,6,0,1,500,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,7,0,1,500,D,3,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,8,0,1,500,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640744,9,0,2,500,D,1,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640774,2,0,1,230,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640774,3,0,1,365,D,1,D,11,D,393,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,2,D
20181,03640784,1,0,1,500,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640784,2,0,1,500,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640784,3,0,1,500,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640814,2,0,1,240,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640834,1,0,1,270,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640834,2,0,1,470,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640844,1,0,1,645,D,1,D,12,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640844,2,0,1,645,D,1,D,12,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640874,1,0,2,260,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640994,1,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640994,2,0,1,700,D,1,D,12,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640994,3,0,1,395,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03640994,4,0,1,490,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641044,1,0,1,500,D,3,D,11,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641084,1,0,1,270,D,1,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641084,2,0,1,425,D,1,D,10,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641104,2,0,1,655,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641104,3,0,1,660,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641104,4,0,1,350,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641114,1,0,1,310,D,1,D,10,D,264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,2,0,1,230,D,1,D,11,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,3,0,1,645,D,1,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,4,0,1,660,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641134,5,0,1,425,D,1,D,12,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03641134,6,0,1,500,D,1,D,12,D,528,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641144,1,0,1,660,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641144,2,0,1,365,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03641204,1,0,1,480,D,1,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641204,2,0,1,390,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641264,1,0,1,230,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641284,1,0,1,640,D,1,D,12,D,890,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03641284,2,0,1,390,D,1,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03641384,1,0,1,700,D,1,D,12,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641384,2,0,1,750,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641414,1,0,1,655,D,3,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641414,2,0,1,655,D,3,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641434,1,0,1,230,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641434,2,0,1,230,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,1,0,1,230,D,1,D,12,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641474,2,0,1,640,D,1,D,12,D,1567,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03641494,1,0,1,260,D,1,D,10,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641494,2,0,1,490,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641494,3,0,2,440,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641654,1,0,1,350,D,1,D,12,D,268,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641654,2,0,2,310,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641674,1,0,1,500,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641674,2,0,1,500,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641744,1,0,1,470,D,3,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641754,2,0,1,270,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641814,1,0,1,645,D,1,D,12,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,1,0,1,240,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,2,0,1,650,D,1,D,10,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,3,0,1,650,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,4,0,1,660,D,1,D,10,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,5,0,1,330,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641874,6,0,1,480,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03641914,1,0,1,230,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642004,1,0,1,660,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642054,1,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642064,1,0,1,230,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642114,1,0,1,390,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,1,0,1,230,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,2,0,1,640,D,1,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642244,3,0,1,645,D,3,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,4,0,1,660,D,1,D,11,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642244,5,0,1,480,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642304,1,0,1,230,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642304,2,0,1,350,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642314,1,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20181,03642344,1,0,1,645,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,2,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,3,0,1,320,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,4,0,1,440,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,5,0,1,500,D,1,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,6,0,1,510,D,1,D,12,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642344,7,0,2,425,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642344,8,0,2,510,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642354,1,0,1,655,D,1,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642404,1,0,1,660,D,1,D,12,D,349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642404,2,0,1,440,D,1,D,12,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642424,1,0,1,655,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642424,2,0,1,660,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642424,3,0,1,540,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
20181,03642434,1,0,1,660,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642444,1,0,1,310,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642464,1,0,1,660,D,1,D,10,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642504,1,0,1,645,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642544,1,0,1,700,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642564,1,0,1,240,D,1,D,12,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642564,2,0,1,640,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642564,3,0,1,660,D,1,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642564,4,0,1,470,D,3,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642614,1,0,1,660,D,1,D,11,D,1747,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642614,2,0,1,425,D,1,D,12,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,1,D
20181,03642614,3,0,2,660,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642694,1,0,1,320,D,1,D,10,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,1,0,1,640,D,1,D,11,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642714,2,0,2,240,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642724,1,0,1,230,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642724,2,0,1,620,D,1,D,11,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642724,3,0,1,645,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,1,0,2,240,D,1,D,10,D,204,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,2,0,2,660,D,1,D,10,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642734,3,0,2,310,D,1,D,10,D,319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642774,1,0,1,640,D,1,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642774,2,0,1,660,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642774,3,0,1,810,D,1,D,12,D,,H,,A,390,D,365,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642774,3,1,1,390,D,1,D,12,D,173,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642774,3,2,1,365,D,1,D,12,D,675,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642784,1,0,1,480,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,1,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,2,0,1,645,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642824,3,0,1,440,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642924,1,0,1,230,D,1,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,2,0,1,240,D,1,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,3,0,1,350,D,3,D,11,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,4,0,1,660,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642924,5,0,1,640,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642944,2,0,1,660,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03642944,3,0,1,365,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03642994,1,0,1,460,D,1,D,12,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,1,0,1,640,D,1,D,11,D,2319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03643044,2,0,1,700,D,1,D,12,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,3,0,1,645,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,4,0,1,460,D,3,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,5,0,1,330,D,3,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643044,6,0,1,390,D,1,D,12,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03643044,7,0,1,480,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,1,0,1,500,D,1,D,12,D,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643074,2,0,2,390,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643144,2,0,1,365,D,1,D,12,D,428,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03643194,1,0,1,660,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643194,2,0,1,540,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643194,3,0,2,540,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643194,4,0,2,540,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643234,1,0,1,350,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643254,1,0,1,655,D,3,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643254,2,0,1,365,D,1,D,11,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03643374,1,0,2,660,D,1,D,10,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,1,0,1,260,D,1,D,11,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,2,0,1,650,D,1,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,3,0,1,750,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,4,0,1,330,D,1,D,12,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643404,5,0,1,425,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,,A
20181,03643404,6,0,1,480,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643584,1,0,1,320,D,1,D,11,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643654,1,0,1,660,D,1,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643674,1,0,2,480,D,1,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643714,1,0,1,230,D,1,D,12,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643714,2,0,1,460,D,1,D,12,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643764,1,0,1,645,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643764,2,0,1,330,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643764,3,0,1,500,D,1,D,10,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643774,1,0,2,540,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643804,1,0,2,660,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643804,2,0,2,310,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03643854,2,0,1,320,D,3,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,D
