QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20181,03642724,27,0,1,420,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642724,28,0,1,620,D,1,D,13,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642734,23,0,1,330,D,1,D,12,D,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642734,24,0,1,120,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642734,25,0,1,110,D,1,D,12,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642734,26,0,1,620,D,1,D,13,D,84,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642774,13,0,1,900,D,1,D,12,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642774,13,1,1,510,D,1,D,12,D,105,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642774,13,2,1,420,D,1,D,12,D,95,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642774,14,0,1,620,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642784,31,0,1,330,D,1,D,10,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642784,32,0,1,330,D,1,D,11,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642784,33,0,1,330,D,1,D,12,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642784,34,0,1,410,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03642784,35,0,1,530,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642784,36,0,2,330,D,1,D,10,D,222,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642884,10,0,1,420,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642884,11,0,1,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642884,12,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642884,13,0,2,420,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642924,31,0,1,620,D,2,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642924,32,0,1,530,D,2,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642924,33,0,1,530,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642984,13,0,1,620,D,1,D,13,D,84,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,16,0,1,200,D,1,D,11,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,17,0,1,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,18,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,19,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,20,0,1,620,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,21,0,1,620,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,22,0,2,110,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,23,0,2,420,D,1,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03642994,24,0,2,620,D,1,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643004,14,0,1,120,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643034,7,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643044,42,0,1,420,D,1,D,10,D,585,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643044,43,0,1,110,D,1,D,12,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643044,44,0,1,420,D,1,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643044,45,0,1,200,D,1,D,11,D,201,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643054,17,0,1,110,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643054,18,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643074,16,0,1,200,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643144,18,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643144,19,0,1,620,D,1,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643174,7,0,1,420,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643174,8,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643174,9,0,1,420,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643194,23,0,1,120,D,1,D,12,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,22,0,1,130,D,1,D,11,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,22,1,1,120,D,1,D,11,D,361,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,22,2,1,110,D,1,D,11,D,141,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,23,0,1,130,D,1,D,12,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,23,1,1,120,D,1,D,12,D,262,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,23,2,1,110,D,1,D,12,D,102,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,24,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,25,0,1,420,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643234,26,0,1,620,D,1,D,13,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643254,17,0,1,130,D,1,D,10,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643254,17,1,1,120,D,1,D,10,D,113,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643254,17,2,1,110,D,1,D,10,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643364,6,0,1,420,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,12,0,1,200,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,13,0,1,200,D,1,D,11,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,14,0,1,200,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,15,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,16,0,2,900,D,1,D,10,D,,H,620,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,16,1,2,620,D,1,D,10,D,172,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643374,16,2,2,420,D,1,D,10,D,238,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,56,0,1,420,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,57,0,1,420,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,58,0,1,420,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,59,0,1,620,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,60,0,1,620,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643404,61,0,1,620,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643454,23,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643584,22,0,1,620,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643584,23,0,1,620,D,1,D,12,D,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643584,24,0,1,635,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20181,03643594,12,0,1,620,D,1,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643634,31,0,1,420,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643634,32,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643634,33,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643644,18,0,1,200,D,1,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643644,19,0,1,620,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643644,20,0,1,620,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643644,21,0,1,620,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643654,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643674,13,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643674,14,0,2,420,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643714,17,0,1,410,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643714,18,0,1,410,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03643744,12,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643744,13,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,40,0,1,420,D,1,D,10,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,41,0,1,420,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,42,0,1,420,D,1,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,43,0,1,420,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,44,0,1,420,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,45,0,1,420,D,1,D,11,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,46,0,1,410,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20181,03643764,47,0,1,510,D,1,D,11,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,48,0,1,610,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,49,0,1,620,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,50,0,1,620,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,51,0,2,110,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,52,0,2,420,D,1,D,10,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643764,53,0,2,420,D,1,D,10,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643774,12,0,1,110,D,1,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643774,13,0,1,120,D,1,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643774,14,0,1,420,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643804,26,0,1,110,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643804,27,0,1,510,D,1,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643804,28,0,2,110,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643804,29,0,2,120,D,1,D,10,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643894,14,0,1,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643894,15,0,1,200,D,1,D,10,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643914,8,0,1,530,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643934,13,0,1,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643934,14,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03643934,15,0,1,620,D,1,D,11,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644014,6,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644014,7,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,24,0,1,200,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,25,0,1,420,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,26,0,1,510,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,27,0,1,620,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,28,0,2,110,D,1,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644034,29,0,2,620,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644084,15,0,1,200,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644084,16,0,1,420,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644084,17,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644084,18,0,2,420,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644124,23,0,1,110,D,1,D,12,D,2082,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644124,24,0,1,620,D,1,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644134,13,0,1,120,D,1,D,12,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644134,14,0,1,620,D,1,D,13,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644284,19,0,2,410,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20181,03644324,22,0,1,620,D,1,D,10,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,23,0,1,620,D,1,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,24,0,1,620,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,25,0,1,620,D,1,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644324,26,0,1,620,D,1,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644414,10,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644474,9,0,1,620,D,1,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644544,15,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644594,9,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644594,10,0,2,655,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20181,03644614,11,0,1,200,D,1,D,10,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,12,0,1,200,D,1,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,13,0,1,200,D,1,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,14,0,1,420,D,1,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,15,0,1,620,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,16,0,1,620,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644614,17,0,1,620,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,20,0,1,110,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,21,0,1,110,D,1,D,11,D,284,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,22,0,1,420,D,1,D,11,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,23,0,1,410,D,1,D,12,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20181,03644654,24,0,1,200,D,1,D,12,D,1023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644654,25,0,1,410,D,1,D,12,D,487,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20181,03644654,26,0,1,620,D,1,D,12,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644724,13,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644724,14,0,1,620,D,1,D,13,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644734,15,0,1,420,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644734,16,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644734,17,0,1,620,D,1,D,13,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644794,17,0,1,620,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644884,27,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644904,19,0,1,200,D,2,D,11,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03644904,20,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645034,17,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645034,18,0,2,420,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645064,11,0,2,420,D,1,D,10,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645064,12,0,2,510,D,1,D,10,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645094,14,0,1,620,D,1,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645114,25,0,1,420,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645114,26,0,1,620,D,1,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645164,25,0,1,200,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645164,26,0,1,620,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645204,10,0,1,110,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645204,11,0,1,620,D,1,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645234,4,0,1,410,D,1,D,11,D,166,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20181,03645234,5,0,1,620,D,1,D,13,D,84,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645244,9,0,1,620,D,1,D,13,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645244,10,0,2,655,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20181,03645254,12,0,1,620,D,1,D,11,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,34,0,1,420,D,1,D,10,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,35,0,1,620,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,36,0,1,620,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,37,0,1,620,D,1,D,12,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,38,0,2,200,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645264,39,0,2,620,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645284,17,0,1,410,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03645284,18,0,1,620,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,13,0,1,110,D,1,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645404,14,0,1,120,D,1,D,10,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645414,14,0,1,620,D,1,D,13,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645424,17,0,1,620,D,1,D,10,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645424,18,0,1,620,D,1,D,10,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645424,19,0,2,110,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645424,20,0,2,110,D,2,D,10,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645424,21,0,2,620,D,1,D,10,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645444,42,0,2,200,D,1,D,10,D,4535,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645594,2,0,1,420,D,1,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645624,16,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645654,11,0,1,200,D,1,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,21,0,1,110,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,22,0,1,110,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,23,0,1,620,D,1,D,13,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,24,0,1,530,D,1,D,10,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,25,0,1,530,D,1,D,11,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645684,26,0,1,530,D,1,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645714,15,0,1,110,D,1,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645744,14,0,1,620,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645774,23,0,1,620,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645794,13,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645794,14,0,1,620,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645794,15,0,2,620,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645814,18,0,1,420,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03645844,19,0,1,410,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
